id,name,type,status,day,month,year,manufacturer,manufacturer_abbr,user,user_abbr,proof,year_first_produced
5946,Control station for the TB2 UCAV,Command Posts and Communications Stations,destroyed,24.0,2.0,22.0,Turkey,TRK,Ukraine,UA,https://postimg.cc/SQVxQ1gY,2014.0
5947,Control station for the TB2 UCAV,Command Posts and Communications Stations,destroyed,24.0,2.0,22.0,Turkey,TRK,Ukraine,UA,https://postimg.cc/SQVxQ1gY,2014.0
5948,M577 command post,Command Posts and Communications Stations,destroyed,19.0,8.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/JzCdXnZw,
5949,M577 command post,Command Posts and Communications Stations,destroyed,1.0,9.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/KjPB4tPB,
5950,M577 command post,Command Posts and Communications Stations,destroyed,15.0,9.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/jdghhCg9,
5951,M577 command post,Command Posts and Communications Stations,destroyed,10.0,10.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/xCnwHH5C,
5952,M577 command post,Command Posts and Communications Stations,destroyed,15.0,11.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/mkkDgCg9,
5953,M577 command post,Command Posts and Communications Stations,destroyed,22.0,12.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/HW5vMhLk,
5954,M577 command post,Command Posts and Communications Stations,destroyed,1.0,1.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/pVfwWQJW,
5955,M577 command post,Command Posts and Communications Stations,destroyed,30.0,1.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/Nj3pNz25,
5956,M577 command post,Command Posts and Communications Stations,destroyed,2.0,2.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/K8Mb5VXy,
5957,M577 command post,Command Posts and Communications Stations,destroyed,9.0,2.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/SKbh1rqY,
5958,M577 command post,Command Posts and Communications Stations,destroyed,5.0,3.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/yxbbftHm,
5959,M577 command post,Command Posts and Communications Stations,destroyed,13.0,4.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/tg4qLmBp,
5960,M577 command post,Command Posts and Communications Stations,destroyed,14.0,4.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/pLZVctYs,
5961,M577 command post,Command Posts and Communications Stations,destroyed,15.0,4.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/Dz3Cj3rD,
5962,M577 command post,Command Posts and Communications Stations,destroyed,30.0,12.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/Dz4MNKtR,
5963,M577 command post,Command Posts and Communications Stations,destroyed,19.0,3.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/jd0P9XLc,
5964,M577 command post,Command Posts and Communications Stations,destroyed,11.0,5.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/44hpBMNn,
5965,M577 command post,Command Posts and Communications Stations,destroyed,30.0,4.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/VNKDMR9Z,
5966,M577 command post,Command Posts and Communications Stations,destroyed,21.0,5.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/bNbbG1mt,
5967,M577 command post,Command Posts and Communications Stations,destroyed,28.0,5.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/02GpbPRD,
5968,M577 command post,Command Posts and Communications Stations,destroyed,18.0,6.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/RFMRPpQx,
5969,M577 command post,Command Posts and Communications Stations,destroyed,2.0,7.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/HL2bsgKz,
5970,M577 command post,Command Posts and Communications Stations,destroyed,23.0,6.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/T3XChMPt,
5971,M577 command post,Command Posts and Communications Stations,destroyed,19.0,7.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/4x7Ycjvm,
5972,M577 command post,Command Posts and Communications Stations,destroyed,31.0,7.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/fL7qfbtV,
5973,M577 command post,Command Posts and Communications Stations,damaged and abandoned,26.0,11.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/j5McKj2G,
5974,M577 command post,Command Posts and Communications Stations,damaged and abandoned,6.0,1.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/x8SmGHR6,
5975,M577 command post,Command Posts and Communications Stations,damaged and abandoned,17.0,1.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/j5vkVLyh,
5976,M577 command post,Command Posts and Communications Stations,damaged and abandoned,22.0,1.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/5tGwQsgs,
5977,M577 command post,Command Posts and Communications Stations,damaged and abandoned,6.0,2.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/pdc3fbJR,
5978,M577 command post,Command Posts and Communications Stations,damaged and abandoned,28.0,2.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/Zq6zLqkx,
5979,M577 command post,Command Posts and Communications Stations,damaged and abandoned,28.0,2.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/t4KHPxcg,
5980,M577 command post,Command Posts and Communications Stations,damaged and abandoned,28.0,2.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/ydB4pzs4,
5981,M577 command post,Command Posts and Communications Stations,damaged and abandoned,1.0,4.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/NjTvX6G5,
5982,M577 command post,Command Posts and Communications Stations,abandoned,2.0,6.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/cJsmGH05,
5983,M577 command post,Command Posts and Communications Stations,captured,15.0,3.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/mkDnyR0Z,
5984,M577 command post,Command Posts and Communications Stations,captured,15.0,3.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/mDVq9hp6,
5985,SkyGuard Aspide control station,Command Posts and Communications Stations,destroyed,,,,Italy,ITA,Ukraine,UA,https://twitter.com/UAWeapons/status/1683139938743644162,
5986,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/RZpWdJLS,
5987,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/PqMhDWyW,
5988,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/8PcRsLLK,
5989,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,2.0,6.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/kGT1crLZ,
5990,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,21.0,6.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/K83CRsJs,
5991,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,21.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/KYnFq3Gy,
5992,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,7.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/50NXfQg2,
5993,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,26.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/mr3V0HqH,
5994,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,30.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/brTLK7hR,
5995,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,3.0,4.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/FzMP5zyk,
5996,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,11.0,8.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/SK4gvq7r,
5997,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,23.0,9.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/zf8dr5xB,
5998,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,26.0,3.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/jdPpKdST,
5999,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,3.0,4.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/P57NGq58,
6000,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,6.0,3.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/cLnjbvsK,
6001,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,5.0,5.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/4yGZV43M,
6002,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,destroyed,5.0,5.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/3rj37GSH,
6003,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,damaged,17.0,8.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/6pXymh2j,
6004,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,damaged,8.0,9.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/fynSTQbM,
6005,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,damaged and abandoned,22.0,6.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/DwF40rFd,
6006,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,abandoned,3.0,4.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/NfmYxkjh,
6007,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,abandoned,21.0,3.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/g2pptLxx,
6008,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,abandoned,22.0,3.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/v81G4sRZ,
6009,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,abandoned,10.0,3.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/1z8TgN7R,
6010,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/BQxfxYwb,
6011,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,captured,17.0,5.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Jzmq2gPd,
6012,IMR-2 combat engineering vehicle,Engineering Vehicles and Equipment,captured,5.0,6.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/t4Gtn7cM,
6013,BMR-2 mine-clearing tank,Engineering Vehicles and Equipment,destroyed,30.0,7.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/XqQ2tDg3,1975.0
6014,BMR-2 mine-clearing tank,Engineering Vehicles and Equipment,abandoned,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/wTnz6gz2,1975.0
6015,UR-77 Meteorit,Engineering Vehicles and Equipment,destroyed,13.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/8CFDWLw0,
6016,UR-77 Meteorit,Engineering Vehicles and Equipment,damaged and abandoned,9.0,4.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/LsZ5mMJQ,
6017,UR-77 Meteorit,Engineering Vehicles and Equipment,damaged and abandoned,6.0,5.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/jjxvW4bt,
6018,T-64 mine-clearing tank,Engineering Vehicles and Equipment,destroyed,11.0,7.0,23.0,Ukraine,UA,Ukraine,UA,https://postimg.cc/26srWGXP,1966.0
6019,T-64 mine-clearing tank,Engineering Vehicles and Equipment,damaged and abandoned,28.0,6.0,23.0,Ukraine,UA,Ukraine,UA,https://postimg.cc/G2bd1vzG,1966.0
6020,T-64 mine-clearing tank,Engineering Vehicles and Equipment,captured,,,,Ukraine,UA,Ukraine,UA,https://postimg.cc/4d5f8ptm,1966.0
6021,Leopard 2R mine-clearing tank,Engineering Vehicles and Equipment,destroyed,4.0,6.0,23.0,Finland,FIN,Ukraine,UA,https://postimg.cc/NG7vhjqF,
6022,Leopard 2R mine-clearing tank,Engineering Vehicles and Equipment,damaged,,,,Finland,FIN,Ukraine,UA,https://postimg.cc/bJ4KP8tn,
6023,Leopard 2R mine-clearing tank,Engineering Vehicles and Equipment,damaged,,,,Finland,FIN,Ukraine,UA,https://postimg.cc/ZnrDhNZk,
6024,Leopard 2R mine-clearing tank,Engineering Vehicles and Equipment,damaged and abandoned,24.0,2.0,25.0,Finland,FIN,Ukraine,UA,https://postimg.cc/6q20QQkZ,
6025,Challenger Armored Recovery Vehicle,Engineering Vehicles and Equipment,destroyed,23.0,3.0,25.0,United Kingdom,UK,Ukraine,UA,https://postimg.cc/0jMDSs62,
6026,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,destroyed,,,,Germany,GER,Ukraine,UA,https://postimg.cc/7LG9kzMB,
6027,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,destroyed,26.0,3.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/kGP9Wbrk,
6028,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,destroyed,6.0,5.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/rpfj5RVW,
6029,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,destroyed,5.0,5.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/x8PQRrJd,
6030,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,damaged,6.0,5.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/sD8qmYRd,
6031,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,damaged and abandoned,25.0,10.0,23.0,Germany,GER,Ukraine,UA,https://postimg.cc/MHnfDZDt,
6032,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,damaged and abandoned,6.0,2.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/BZj9FBsT,
6033,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,damaged and abandoned,18.0,3.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/0jGvnyPr,
6034,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,abandoned,3.0,4.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/nV6p7PZY,
6035,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,abandoned,18.0,4.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/90f8sKgz,
6036,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,captured,6.0,2.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/fLb5RHvS,
6037,Wisent 1 mine-clearing tank,Engineering Vehicles and Equipment,captured,6.0,2.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/DZY6JqCj,
6038,Brückenlegepanzer 1 'Biber',Engineering Vehicles and Equipment,captured,13.0,3.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/8c2bfSG0,
6039,BAT-2 heavy engineering vehicle,Engineering Vehicles and Equipment,destroyed,2.0,6.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/kGT1crLZ,1966.0
6040,BAT-2 heavy engineering vehicle,Engineering Vehicles and Equipment,destroyed,17.0,3.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/gkKqzsfb,1966.0
6041,BAT-2 heavy engineering vehicle,Engineering Vehicles and Equipment,destroyed,16.0,7.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/yNfGzDmZ,1966.0
6042,BAT-2 heavy engineering vehicle,Engineering Vehicles and Equipment,captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/2yj5tTbn,1966.0
6043,BAT-2 heavy engineering vehicle,Engineering Vehicles and Equipment,damaged and captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/6Q7pKjZX,1966.0
6044,MT-T multi-purpose tracked transporter,Engineering Vehicles and Equipment,damaged,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/UAWeapons/status/1592524450830094340,
6045,IRM 'Zhuk' engineer reconnaissance vehicle,Engineering Vehicles and Equipment,captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/4YzZfG5m,
6046,MDK-3 trench-digging vehicle,Engineering Vehicles and Equipment,captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/ZYVS4vtw,
6047,RKhM 'Kashalot',Engineering Vehicles and Equipment,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/FzPFS9vz,
6048,RKhM 'Kashalot',Engineering Vehicles and Equipment,destroyed,1.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/VsMD3M9V,
6049,RKhM 'Kashalot',Engineering Vehicles and Equipment,damaged,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/67NyqCSj,
6050,RKhM 'Kashalot',Engineering Vehicles and Equipment,captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/FK0113Pj,
6051,RKhM 'Kashalot',Engineering Vehicles and Equipment,captured,4.0,3.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/J7FjSqDK,
6052,RKhM 'Kashalot',Engineering Vehicles and Equipment,damaged and captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/NK7P45WT,
6053,BREM-Ch ''BREM-4'' armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,,,,Czech Republic,CZ,Ukraine,UA,https://postimg.cc/fRLJr3Wn,1973.0
6054,BREM-Ch ''BREM-4'' armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,13.0,9.0,22.0,Czech Republic,CZ,Ukraine,UA,https://postimg.cc/V6J9JZY7,1973.0
6055,BREM-Ch ''BREM-4'' armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,,,,Czech Republic,CZ,Ukraine,UA,https://postimg.cc/3N8mN5v2,1973.0
6056,BREM-Ch ''BREM-4'' armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,30.0,3.0,25.0,Czech Republic,CZ,Ukraine,UA,https://postimg.cc/cLcPg935,1973.0
6057,BREM-Ch ''BREM-4'' armoured recovery vehicle,Engineering Vehicles and Equipment,damaged and abandoned,15.0,11.0,24.0,Czech Republic,CZ,Ukraine,UA,https://postimg.cc/tgyNx6VK,1973.0
6058,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/9QdSvxzZ,1955.0
6059,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/UAWeapons/status/1579889976879484928,1955.0
6060,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,6.0,5.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/vZ7gHRX8,1955.0
6061,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,6.0,7.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/QMyhqtzC,1955.0
6062,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,27.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/5y0rdZLQ,1955.0
6063,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,24.0,5.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/BbHtg8HB,1955.0
6064,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,13.0,7.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/QtyFnFSv,1955.0
6065,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,27.0,9.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/j2mZ39ZB,1955.0
6066,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,13.0,7.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/HkFgHJGt,1955.0
6067,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,2.0,2.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/pLw1Xs75,1955.0
6068,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,12.0,3.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/NFmdDwsz,1955.0
6069,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,31.0,3.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Dy4j9nkp,1955.0
6070,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,31.0,8.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/LXbNst7N,1955.0
6071,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,4.0,7.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/JnFDG4QN,1955.0
6072,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,damaged and abandoned,15.0,6.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/nhNsV8vJ,1955.0
6073,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,abandoned,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/QC6tSCcB,1955.0
6074,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,damaged and abandoned,26.0,4.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/xdZbhh2Z,1955.0
6075,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/3J251m83,1955.0
6076,BTS-4A armoured recovery vehicle,Engineering Vehicles and Equipment,captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/BQyRX6qK,1955.0
6077,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/yx9zNwFP,1973.0
6078,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,8.0,2.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/KvHcBkSZ,1973.0
6079,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,2.0,8.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/7LQkN135,1973.0
6080,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,12.0,9.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/C5GBRrZk,1973.0
6081,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,27.0,9.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/05BWNMPZ,1973.0
6082,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,16.0,12.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/B6JYX0pG,1973.0
6083,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,11.0,1.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/286cYCPt,1973.0
6084,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,7.0,4.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/cL924cm5,1973.0
6085,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,damaged,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/Danspiun/status/1648098258911129600,1973.0
6086,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,damaged,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/PNdXDbtv,1973.0
6087,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,abandoned,8.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/T2Vw72RT,1973.0
6088,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,damaged and abandoned,26.0,3.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Sx5VFLwH,1973.0
6089,BREM-1 armoured recovery vehicle,Engineering Vehicles and Equipment,captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Prww0Ysy,1973.0
6090,VT-72B armoured recovery vehicle,Engineering Vehicles and Equipment,abandoned,18.0,11.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/NMPDYXzY,
6091,M60 AVLB,Engineering Vehicles and Equipment,destroyed,13.0,2.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/4dkbCpQy,
6092,M60 AVLB,Engineering Vehicles and Equipment,destroyed,27.0,3.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/kG08Fp8N,
6093,M60 AVLB,Engineering Vehicles and Equipment,abandoned,9.0,3.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/HxfSbLgM,
6094,M60 AVLB,Engineering Vehicles and Equipment,damaged and abandoned,18.0,3.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/rmdndrvc,
6095,M88A1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,21.0,7.0,23.0,United States,USA,Ukraine,UA,https://postimg.cc/SK1WzSS3,
6096,M88A1 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,24.0,8.0,23.0,United States,USA,Ukraine,UA,https://postimg.cc/VvQKwbGx,
6097,M88A1 armoured recovery vehicle,Engineering Vehicles and Equipment,captured,25.0,4.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/cCTzy30b,
6098,M88A2 armoured recovery vehicle,Engineering Vehicles and Equipment,damaged and abandoned,7.0,8.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/D0g35ktg,
6099,M88A2 armoured recovery vehicle,Engineering Vehicles and Equipment,abandoned,30.0,5.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/d0q2npwR,
6100,M1150 Assault Breacher,Engineering Vehicles and Equipment,destroyed,22.0,2.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/q7WDdfPz,
6101,M1150 Assault Breacher,Engineering Vehicles and Equipment,destroyed,3.0,3.0,24.0,United States,USA,Ukraine,UA,https://postimg.cc/R09VZmVZ,
6102,M1150 Assault Breacher,Engineering Vehicles and Equipment,damaged and abandoned,15.0,1.0,25.0,United States,USA,Ukraine,UA,https://postimg.cc/L83p7Psy,
6103,Bergepanzer 2 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,21.0,7.0,24.0,Germany,GER,Ukraine,UA,https://postimg.cc/QxdJzR0b,
6104,Bergepanzer 2 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,4.0,9.0,24.0,Germany,GER,Ukraine,UA,https://postimg.cc/k45P8rZR,
6105,Bergepanzer 2 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,5.0,5.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/Nj7pfPZd,
6106,Bergepanzer 2 armoured recovery vehicle,Engineering Vehicles and Equipment,destroyed,3.0,7.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/3RN08D2r,
6107,Bergepanzer 2 armoured recovery vehicle,Engineering Vehicles and Equipment,damaged,24.0,7.0,23.0,Germany,GER,Ukraine,UA,https://postimg.cc/7ZfjZy4z,
6108,Bergepanzer 2 armoured recovery vehicle,Engineering Vehicles and Equipment,abandoned,30.0,4.0,25.0,Germany,GER,Ukraine,UA,https://postimg.cc/W4Vnm6jc,
