id,name,type,status,manufacturer,manufacturer_abbr,user,user_abbr,image_proof_link,image_proof_link_direct,year_first_produced,confirmed_lost_date
14973,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/yd5zYght,https://i.postimg.cc/yd5zYght/1021-152mm-D-20-gun-howitzer-destr-08-07-24.jpg,1950.0,2024-07-08
14974,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Fz0c1yP7,https://i.postimg.cc/Fz0c1yP7/1000-D-20-gun-howitzer-destr-18-08-24.jpg,1950.0,2024-08-18
14975,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/zfmSWFjj,https://i.postimg.cc/zfmSWFjj/1032-D-20-gun-howitzer-destr-15-08-24.jpg,1950.0,2024-08-15
14976,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/DyZJsVP8,https://i.postimg.cc/DyZJsVP8/1036-D-20-gun-howitzer-destr-02-09-24.jpg,1950.0,2024-09-02
14977,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/QMSyhbDJ,https://i.postimg.cc/QMSyhbDJ/1008-D-20-gun-howitzer-destr-17-07-24.jpg,1950.0,2024-07-17
14978,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/FHb2jV9F,https://i.postimg.cc/FHb2jV9F/1029-D-20-gun-howitzer-destr-06-05-24.jpg,1950.0,2024-05-06
14979,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/3rVcJppK,https://i.postimg.cc/3rVcJppK/1016-D-20-gun-howitzer-destr-07-08-24.jpg,1950.0,2024-08-07
14980,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/CxFCBQ6K,https://i.postimg.cc/CxFCBQ6K/1009-D-20-gun-howitzer-destr-30-12-24.jpg,1950.0,2024-12-30
14981,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/G3Vdcg8q,https://i.postimg.cc/G3Vdcg8q/1026-D-20-destr-18-02-25.jpg,1950.0,2025-02-18
14982,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/HsP6dg60,https://i.postimg.cc/HsP6dg60/1064-D-20-gun-howitzer-destr-22-07-24.jpg,1950.0,2024-07-22
14983,152mm D-20 gun-howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/sDXJ5SHv,https://i.postimg.cc/sDXJ5SHv/1011-D-20-gun-howitzer-destr-28-02-25.jpg,1950.0,2025-02-28
14984,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/gj2R3Wt5,https://i.postimg.cc/gj2R3Wt5/1018-D-20-destr.jpg,1950.0,
14985,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://twitter.com/Danspiun/status/1625209496111878164,https://twitter.com/Danspiun/status/1625209496111878164,1950.0,
14986,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/y6gPkS2D,https://i.postimg.cc/y6gPkS2D/1026-152mm-D-20-gun-howitzer-dam-23-06-23.jpg,1950.0,2023-06-23
14987,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/xCLzgtZt,https://i.postimg.cc/xCLzgtZt/1005-d20-dam-26-08-23.jpg,1950.0,2023-08-26
14988,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/QdN2qKRP,https://i.postimg.cc/QdN2qKRP/1059-d20-dam-17-10-23.jpg,1950.0,2023-10-17
14989,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/HnPTXbfg,https://i.postimg.cc/HnPTXbfg/1043-d20-dam-05-11-23.jpg,1950.0,2023-11-05
14990,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/XJJm5mt9,https://i.postimg.cc/XJJm5mt9/1027-d20-dam-27-02-24.jpg,1950.0,2024-02-27
14991,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/t42z34Qf,https://i.postimg.cc/t42z34Qf/1022-D20-howitzer-dam-28-03-24.jpg,1950.0,2024-03-28
14992,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/vTZF4VwJ,https://i.postimg.cc/vTZF4VwJ/1022-D-20-gun-howitzer-dam-01-05-24.jpg,1950.0,2024-05-01
14993,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/zBtKZ5gD,https://i.postimg.cc/zBtKZ5gD/1047-D-20-gun-howitzer-dam-29-04-24.jpg,1950.0,2024-04-29
14994,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/c6yYf6L8,https://i.postimg.cc/c6yYf6L8/1044-D-20-gun-howitzer-dam-27-10-24.jpg,1950.0,2024-10-27
14995,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/NFzzZrR2,https://i.postimg.cc/NFzzZrR2/1078-D-20-gun-howitzer-dam-05-03-25.jpg,1950.0,2025-03-05
14996,152mm D-20 gun-howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/9f5F9TK6,https://i.postimg.cc/9f5F9TK6/1130-D30-dam-14-04-25.jpg,1950.0,2025-04-14
14997,152mm D-20 gun-howitzer,Towed Artillery,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1570491371903131649,https://twitter.com/UAWeapons/status/1570491371903131649,1950.0,
14998,152mm D-20 gun-howitzer,Towed Artillery,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1577737276783837196,https://twitter.com/UAWeapons/status/1577737276783837196,1950.0,
14999,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/prGV0k4f,https://i.postimg.cc/prGV0k4f/Screenshot-8069.png,1987.0,
15000,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/05cN22jz,https://i.postimg.cc/05cN22jz/Screenshot-8075.png,1987.0,
15001,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/2Sv4t0Pb,https://i.postimg.cc/2Sv4t0Pb/b90.png,1987.0,
15002,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/KcLNcy8g,https://i.postimg.cc/KcLNcy8g/84.jpg,1987.0,
15003,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/KcLNcy8g,https://i.postimg.cc/KcLNcy8g/84.jpg,1987.0,
15004,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/KcLNcy8g,https://i.postimg.cc/KcLNcy8g/84.jpg,1987.0,
15005,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/KcLNcy8g,https://i.postimg.cc/KcLNcy8g/84.jpg,1987.0,
15006,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/3NHnkBVw,https://i.postimg.cc/3NHnkBVw/65h.jpg,1987.0,
15007,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/QCBzM1tb,https://i.postimg.cc/QCBzM1tb/31.png,1987.0,
15008,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1520364599098462214,https://twitter.com/UAWeapons/status/1520364599098462214,1987.0,
15009,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1520364599098462214,https://twitter.com/UAWeapons/status/1520364599098462214,1987.0,
15010,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Znpnx6jR,https://i.postimg.cc/Znpnx6jR/988.jpg,1987.0,
15011,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1535017098765914129,https://twitter.com/UAWeapons/status/1535017098765914129,1987.0,
15012,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1537523302951944195,https://twitter.com/UAWeapons/status/1537523302951944195,1987.0,
15013,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1540049725042425861,https://twitter.com/UAWeapons/status/1540049725042425861,1987.0,
15014,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1540049725042425861,https://twitter.com/UAWeapons/status/1540049725042425861,1987.0,
15015,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1562761884800991233,https://twitter.com/UAWeapons/status/1562761884800991233,1987.0,
15016,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1562761884800991233,https://twitter.com/UAWeapons/status/1562761884800991233,1987.0,
15017,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1566403272050720769,https://twitter.com/UAWeapons/status/1566403272050720769,1987.0,
15018,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/Blue_Sauron/status/1569280342531665922,https://twitter.com/Blue_Sauron/status/1569280342531665922,1987.0,
15019,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/1zBM000d,https://i.postimg.cc/1zBM000d/1002-msta-b.jpg,1987.0,2022-09-25
15020,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1574464545006854144,https://twitter.com/UAWeapons/status/1574464545006854144,1987.0,
15021,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1574464545006854144,https://twitter.com/UAWeapons/status/1574464545006854144,1987.0,
15022,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1574464545006854144,https://twitter.com/UAWeapons/status/1574464545006854144,1987.0,
15023,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1578373648251244546,https://twitter.com/UAWeapons/status/1578373648251244546,1987.0,
15024,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/gj9VW3jy,https://i.postimg.cc/gj9VW3jy/1015-msta-b-destr.jpg,1987.0,
15025,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Rh4Dsf8Y,https://i.postimg.cc/Rh4Dsf8Y/1024-Msta-B-destr-30-10-23.jpg,1987.0,2023-10-30
15026,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/pdZWKbtj,https://i.postimg.cc/pdZWKbtj/2022-05-21-2a65-msta-b.jpg,1987.0,
15027,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/G2J15f28,https://i.postimg.cc/G2J15f28/1009-msta-b-destr.jpg,1987.0,
15028,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/G34LHjGr,https://i.postimg.cc/G34LHjGr/1004-msta-b-destr.jpg,1987.0,
15029,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1591883021598310400,https://twitter.com/UAWeapons/status/1591883021598310400,1987.0,
15030,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1592152640997437440,https://twitter.com/UAWeapons/status/1592152640997437440,1987.0,
15031,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1596092725669269504,https://twitter.com/UAWeapons/status/1596092725669269504,1987.0,
15032,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1600968524993769472,https://twitter.com/UAWeapons/status/1600968524993769472,1987.0,
15033,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/26L1KRMZ,https://i.postimg.cc/26L1KRMZ/43flo.png,1987.0,
15034,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/8PyhY9g8,https://i.postimg.cc/8PyhY9g8/1007-msta-b-destr-06-01-23.jpg,1987.0,2023-01-06
15035,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/q7XkKvj5,https://i.postimg.cc/q7XkKvj5/1046-msta-b-destr-29-01-23.jpg,1987.0,2023-01-29
15036,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1623729219103608834,https://twitter.com/UAWeapons/status/1623729219103608834,1987.0,
15037,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1625083296387325954,https://twitter.com/UAWeapons/status/1625083296387325954,1987.0,
15038,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/DyXx2prS,https://i.postimg.cc/DyXx2prS/1014-msta-b-destr-27-02-23.jpg,1987.0,2023-02-27
15039,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/dVbCQSHN,https://i.postimg.cc/dVbCQSHN/1009-msta-b-destr-03-03-23.jpg,1987.0,2023-03-03
15040,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/KvBSjfZM,https://i.postimg.cc/KvBSjfZM/1012-msta-b-destr-10-03-23.jpg,1987.0,2023-03-10
15041,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/rs0ytTsN,https://i.postimg.cc/rs0ytTsN/1030-msta-b-destr-12-03-23.png,1987.0,2023-03-12
15042,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/FHT0vTFP,https://i.postimg.cc/FHT0vTFP/1041-msta-b-destr-16-03-23.jpg,1987.0,2023-03-16
15043,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/NFdHmMJj,https://i.postimg.cc/NFdHmMJj/1012-msta-b-destr-03-05-23.jpg,1987.0,2023-05-03
15044,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/s2kj5XCy,https://i.postimg.cc/s2kj5XCy/1056-2-A65-Msta-B-destr-22-05-23.jpg,1987.0,2023-05-22
15045,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/gcCGqgrn,https://i.postimg.cc/gcCGqgrn/1002-2-A65-Msta-B-destr-24-05-23.jpg,1987.0,2023-05-24
15046,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/02DzmdCS,https://i.postimg.cc/02DzmdCS/1004-MT-12-Rapira-destr-28-05-23.jpg,1987.0,2023-05-28
15047,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/fTKvcYcZ,https://i.postimg.cc/fTKvcYcZ/1001-2-A65-Msta-B-destr-31-05-23.jpg,1987.0,2023-05-31
15048,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/FRXz6rP8,https://i.postimg.cc/FRXz6rP8/1005-152mm-2-A65-Msta-B-howitzer-destr-27-05-23.jpg,1987.0,2023-05-27
15049,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/C5mKdjFp,https://i.postimg.cc/C5mKdjFp/1017-msta-b-destr-02-06-23.jpg,1987.0,2023-06-02
15050,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/fbTvrT0C,https://i.postimg.cc/fbTvrT0C/1001-2-A65-Msta-B-destr-10-06-23.jpg,1987.0,2023-06-10
15051,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/FFPdDzHp,https://i.postimg.cc/FFPdDzHp/1003-msta-b-destr-20-06-23.jpg,1987.0,2023-06-20
15052,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/pdYy8XSD,https://i.postimg.cc/pdYy8XSD/1013-msta-b-destr-10-06-23.jpg,1987.0,2023-06-10
15053,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/JnMtt3LQ,https://i.postimg.cc/JnMtt3LQ/1018-msta-b-destr-05-07-23.jpg,1987.0,2023-07-05
15054,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/tRBWd8QY,https://i.postimg.cc/tRBWd8QY/1010-152mm-2-A65-Msta-B-towed-howitzer-destr-15-08-22.jpg,1987.0,2022-08-15
15055,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/9f73LMW7,https://i.postimg.cc/9f73LMW7/1038-Msta-B-destr-16-07-23.jpg,1987.0,2023-07-16
15056,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/wxczK7D5,https://i.postimg.cc/wxczK7D5/1039-Msta-B-destr-16-07-23.jpg,1987.0,2023-07-16
15057,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/mkqV5c2v,https://i.postimg.cc/mkqV5c2v/1003-Msta-B-destr-04-08-23.jpg,1987.0,2023-08-04
15058,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/qMPjcCFn,https://i.postimg.cc/qMPjcCFn/1004-Msta-B-destr-04-08-23.jpg,1987.0,2023-08-04
15059,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/05VWyL3m,https://i.postimg.cc/05VWyL3m/1015-msta-b-destr-06-08-23.jpg,1987.0,2023-08-06
15060,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/J4XqjCQp,https://i.postimg.cc/J4XqjCQp/1029-2-65-Msta-B-destr-24-07-23.jpg,1987.0,2023-07-24
15061,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/43SpYFCV,https://i.postimg.cc/43SpYFCV/1020-msta-b-destr-23-08-23.jpg,1987.0,2023-08-23
15062,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/MKVHRsg8,https://i.postimg.cc/MKVHRsg8/2443.png,1987.0,
15063,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/P5kV4NY4,https://i.postimg.cc/P5kV4NY4/5428.png,1987.0,
15064,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/GmJDkfht,https://i.postimg.cc/GmJDkfht/311.png,1987.0,
15065,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/nLfQkQd9,https://i.postimg.cc/nLfQkQd9/1035-2-A65-Msta-B-howitzer-destr-30-09-23.jpg,1987.0,2023-09-30
15066,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/m2QjLvL7,https://i.postimg.cc/m2QjLvL7/1049-msta-b-destr-25-02-24.jpg,1987.0,2024-02-25
15067,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/NMbCjZCR,https://i.postimg.cc/NMbCjZCR/1039-msta-b-destr-31-03-24.jpg,1987.0,2024-03-31
15068,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/SxSbr3d7,https://i.postimg.cc/SxSbr3d7/1001-Msta-B-howitzer-destr-16-05-24.jpg,1987.0,2024-05-16
15069,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/GpLPXK5w,https://i.postimg.cc/GpLPXK5w/1183-2-A65-Msta-B-howitzer-destr-31-12-22.jpg,1987.0,2022-12-31
15070,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/G2bVDRct,https://i.postimg.cc/G2bVDRct/1024-2-A65-Msta-B-howitzer-destr-03-03-25.jpg,1987.0,2025-03-03
15071,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/k4Vb0TZN,https://i.postimg.cc/k4Vb0TZN/1052-2-A65-Msta-B-howitzer-destr-25-02-25.jpg,1987.0,2025-02-25
15072,152mm 2A65 Msta-B howitzer,Towed Artillery,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/nLMQd4sK,https://i.postimg.cc/nLMQd4sK/1004-2-A65-Msta-B-howitzer-destr-16-06-25.jpg,1987.0,2025-06-16
15073,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/yYx8J43v,https://i.postimg.cc/yYx8J43v/Screenshot-8073.png,1987.0,
15074,152mm 2A65 Msta-B howitzer,Towed Artillery,Unknown,Soviet Union,USSR,Russia,RU,https://postimg.cc/q6CYJkkd,https://i.postimg.cc/br6jRJWd/Screenshot-8072.png,1987.0,
15075,152mm 2A65 Msta-B howitzer,Towed Artillery,Unknown,Soviet Union,USSR,Russia,RU,https://postimg.cc/q6CYJkkd,https://i.postimg.cc/br6jRJWd/Screenshot-8072.png,1987.0,
15076,152mm 2A65 Msta-B howitzer,Towed Artillery,Unknown,Soviet Union,USSR,Russia,RU,https://postimg.cc/q6CYJkkd,https://i.postimg.cc/br6jRJWd/Screenshot-8072.png,1987.0,
15077,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y9xbmgHf,https://i.postimg.cc/Y9xbmgHf/6655.jpg,1987.0,
15078,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y9xbmgHf,https://i.postimg.cc/Y9xbmgHf/6655.jpg,1987.0,
15079,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/QCTj6V1n,https://i.postimg.cc/QCTj6V1n/1003-1x-2-A65-Msta-B-damaged.jpg,1987.0,2022-08-01
15080,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/qMcHc095,https://i.postimg.cc/qMcHc095/1017-ural4320-msta-b-dam-25-05-23.jpg,1987.0,2023-05-25
15081,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/PJFCx3R9,https://i.postimg.cc/PJFCx3R9/1002-msta-b-dam-20-06-23.jpg,1987.0,2023-06-20
15082,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/15Kzks2R,https://i.postimg.cc/15Kzks2R/1002-Msta-B-dam-09-08-23.jpg,1987.0,2023-08-09
15083,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/KYGDXkhW,https://i.postimg.cc/KYGDXkhW/1000-msta-b-dam-16-08-23.jpg,1987.0,2023-08-16
15084,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/6ptgzzG6,https://i.postimg.cc/6ptgzzG6/1003-Msta-B-dam-30-06-23.jpg,1987.0,2023-06-30
15085,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/gkCctfsL,https://i.postimg.cc/gkCctfsL/47.png,1987.0,
15086,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/c4cqYB5w,https://i.postimg.cc/c4cqYB5w/1062-msta-b-dam-17-10-23.jpg,1987.0,2023-10-17
15087,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/CK46FdKQ,https://i.postimg.cc/CK46FdKQ/1032-msta-b-dam-08-09-23.jpg,1987.0,2023-09-08
15088,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/J4YF0n3h,https://i.postimg.cc/J4YF0n3h/1063-msta-b-dam-10-03-24.jpg,1987.0,2024-03-10
15089,152mm 2A65 Msta-B howitzer,Towed Artillery,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/fyHVF5Dz,https://i.postimg.cc/fyHVF5Dz/1014-2-A65-Msta-B-howitzer-dam-16-07-24.jpg,1987.0,2024-07-16
15090,152mm 2A65 Msta-B howitzer,Towed Artillery,abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/13CTS2R9,https://i.postimg.cc/13CTS2R9/431f.png,1987.0,
15091,152mm 2A65 Msta-B howitzer,Towed Artillery,captured,Soviet Union,USSR,Russia,RU,https://postimg.cc/fyyLqsyT,https://i.postimg.cc/fyyLqsyT/45.png,1987.0,
