id,name,type,status,day,month,year,manufacturer,manufacturer_abbr,user,user_abbr,proof,year_first_produced,directproof,fulldate
12450,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/BvQR3vq8,1986.0,,
12451,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/wjT16cQp,1986.0,,
12452,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/nLZMZG9D,1986.0,,
12453,BTR-80,Armoured Personnel Carriers,destroyed,2.0,7.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/7P9LHsq4,1986.0,,
12454,BTR-80,Armoured Personnel Carriers,destroyed,15.0,2.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/rw7s95y4,1986.0,,
12455,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/y8k7xYxL,1986.0,,
12456,BTR-80,Armoured Personnel Carriers,destroyed,18.0,2.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/76xBtGmH,1986.0,,
12457,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/WFgD1hW6,1986.0,,
12458,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/LXvww7xC,1986.0,,
12459,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/wMjKtQ8w,1986.0,,
12460,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/gJwrJx5M,1986.0,,
12461,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/3rgKVvQM,1986.0,,
12462,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/rpXfYGXY,1986.0,,
12463,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1530121074515619841,1986.0,,
12464,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/x8Gj0RZm,1986.0,,
12465,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1534870120740298752,1986.0,,
12466,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1539596174243528705,1986.0,,
12467,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/KjDPMswn,1986.0,,
12468,BTR-80,Armoured Personnel Carriers,destroyed,11.0,10.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/NFRWwz2j,1986.0,,
12469,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/RALee85/status/1544016163801387009,1986.0,,
12470,BTR-80,Armoured Personnel Carriers,destroyed,12.0,7.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/pTx3gTNc,1986.0,,
12471,BTR-80,Armoured Personnel Carriers,destroyed,4.0,3.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/zG1Hw3PM,1986.0,,
12472,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/1zg0QzmX,1986.0,,
12473,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y2vd4qQV,1986.0,,
12474,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/vHXf2VcH,1986.0,,
12475,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/zGPf9L2c,1986.0,,
12476,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/sX8jw3TM,1986.0,,
12477,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/Z90NMhMR,1986.0,,
12478,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/v85rRWT8,1986.0,,
12479,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/X7VyTmtx,1986.0,,
12480,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/L6NZRvpS,1986.0,,
12481,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/3x3VvJVv,1986.0,,
12482,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZKt1JLLj,1986.0,,
12483,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1573229951393964033,1986.0,,
12484,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/QxfrHCbZ,1986.0,,
12485,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/mD7sDSdm,1986.0,,
12486,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/5yX5rQS1,1986.0,,
12487,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/VkFVpqsK,1986.0,,
12488,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/dQ5BGwPY,1986.0,,
12489,BTR-80,Armoured Personnel Carriers,destroyed,20.0,5.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y0bjNHx3,1986.0,,
12490,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/BZhPcStC,1986.0,,
12491,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/tCG10Zfx,1986.0,,
12492,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZqSVk63Z,1986.0,,
12493,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/QtPJC34B,1986.0,,
12494,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/GloOouD/status/1620025168382033920,1986.0,,
12495,BTR-80,Armoured Personnel Carriers,destroyed,11.0,10.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/056Mq5Lk,1986.0,,
12496,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/vHf9RDy3,1986.0,,
12497,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/133J931M,1986.0,,
12498,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZK3Xw8RX,1986.0,,
12499,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/y6gsmSzS,1986.0,,
12500,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1585316127982305282,1986.0,,
12501,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/L8MwRvf0,1986.0,,
12502,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/HWf7LmhQ,1986.0,,
12503,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1536387180611895296,1986.0,,
12504,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1588487908713205760,1986.0,,
12505,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/CxMvT9wg,1986.0,,
12506,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/FsbTmCKb,1986.0,,
12507,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1590462176652689408,1986.0,,
12508,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1590462176652689408,1986.0,,
12509,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/0ySjTrhx,1986.0,,
12510,BTR-80,Armoured Personnel Carriers,destroyed,28.0,2.0,23.0,Soviet Union,USSR,Russia,RU,https://postlmg.cc/0MgmwdJL,1986.0,,
12511,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/MHF5v47b,1986.0,,
12512,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/qRdgRrD2,1986.0,,
12513,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/C5YTNK2T,1986.0,,
12514,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/CMqnRjz2,1986.0,,
12515,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/mrGJfb2m,1986.0,,
12516,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/5t2vtRg8,1986.0,,
12517,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/0NZ73ywy,1986.0,,
12518,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1608913553704226816,1986.0,,
12519,BTR-80,Armoured Personnel Carriers,destroyed,24.0,12.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/3JNxjPvX,1986.0,,
12520,BTR-80,Armoured Personnel Carriers,destroyed,1.0,12.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/SQDKMyJQ,1986.0,,
12521,BTR-80,Armoured Personnel Carriers,destroyed,1.0,3.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/3x1Lfc1w,1986.0,,
12522,BTR-80,Armoured Personnel Carriers,destroyed,17.0,11.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/T3shj0yF,1986.0,,
12523,BTR-80,Armoured Personnel Carriers,destroyed,17.0,5.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/15bsBJt8,1986.0,,
12524,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/6Qbd5XZD,1986.0,,
12525,BTR-80,Armoured Personnel Carriers,destroyed,17.0,1.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZnPxT2Rd,1986.0,,
12526,BTR-80,Armoured Personnel Carriers,destroyed,18.0,11.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/Fz34mhTS,1986.0,,
12527,BTR-80,Armoured Personnel Carriers,destroyed,25.0,1.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/L68byMt3,1986.0,,
12528,BTR-80,Armoured Personnel Carriers,destroyed,14.0,1.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/zvVSm1s5,1986.0,,
12529,BTR-80,Armoured Personnel Carriers,destroyed,18.0,7.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/L5TJmfDT,1986.0,,
12530,BTR-80,Armoured Personnel Carriers,destroyed,9.0,3.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/NF2DNdN7,1986.0,,
12531,BTR-80,Armoured Personnel Carriers,destroyed,18.0,3.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/XYdTnrRV,1986.0,,
12532,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/wvzSqrJR,1986.0,,
12533,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/N0Gz4Hdt,1986.0,,
12534,BTR-80,Armoured Personnel Carriers,destroyed,27.0,4.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/KjbDpbSg,1986.0,,
12535,BTR-80,Armoured Personnel Carriers,destroyed,30.0,4.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/RFghx6pP,1986.0,,
12536,BTR-80,Armoured Personnel Carriers,destroyed,8.0,5.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/FRPjvXRY,1986.0,,
12537,BTR-80,Armoured Personnel Carriers,destroyed,1.0,6.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/rpPCRrwW,1986.0,,
12538,BTR-80,Armoured Personnel Carriers,destroyed,22.0,6.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZqXsg0Mq,1986.0,,
12539,BTR-80,Armoured Personnel Carriers,destroyed,29.0,3.0,25.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/66Dzfkx1,1986.0,,
12540,BTR-80,Armoured Personnel Carriers,destroyed,26.0,6.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/mr6b3br4,1986.0,,
12541,BTR-80,Armoured Personnel Carriers,destroyed,30.0,6.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/dQyBcw0m,1986.0,,
12542,BTR-80,Armoured Personnel Carriers,destroyed,18.0,9.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/TYZYXrgH,1986.0,,
12543,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1679520414538641408,1986.0,,
12544,BTR-80,Armoured Personnel Carriers,destroyed,15.0,6.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/gjVCyBHL,1986.0,,
12545,BTR-80,Armoured Personnel Carriers,destroyed,16.0,8.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/V64G5ck3,1986.0,,
12546,BTR-80,Armoured Personnel Carriers,destroyed,26.0,8.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/L4zKSLff,1986.0,,
12547,BTR-80,Armoured Personnel Carriers,destroyed,18.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/WbGtTZLw,1986.0,,
12548,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/q7XzH6M6,1986.0,,
12549,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/90nNWSDk,1986.0,,
12550,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/naalsio26/status/1700606079720210486,1986.0,,
12551,BTR-80,Armoured Personnel Carriers,destroyed,13.0,1.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/fL9PkP3w,1986.0,,
12552,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/7PMdpBVq,1986.0,,
12553,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/naalsio26/status/1705659369654804499,1986.0,,
12554,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1713179991641309527,1986.0,,
12555,BTR-80,Armoured Personnel Carriers,destroyed,11.0,10.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/5tmS9XQK,1986.0,,
12556,BTR-80,Armoured Personnel Carriers,destroyed,20.0,10.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/Z5Hr48dH,1986.0,,
12557,BTR-80,Armoured Personnel Carriers,destroyed,6.0,8.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/K8WZkqWS,1986.0,,
12558,BTR-80,Armoured Personnel Carriers,destroyed,31.0,10.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/t47ZnjXB,1986.0,,
12559,BTR-80,Armoured Personnel Carriers,destroyed,24.0,11.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/SKyk3mRM,1986.0,,
12560,BTR-80,Armoured Personnel Carriers,destroyed,3.0,12.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/SKWfBXcF,1986.0,,
12561,BTR-80,Armoured Personnel Carriers,destroyed,3.0,12.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/FHCxmgJS,1986.0,,
12562,BTR-80,Armoured Personnel Carriers,destroyed,15.0,10.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/VsjJDV49,1986.0,,
12563,BTR-80,Armoured Personnel Carriers,destroyed,11.0,11.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/sXJGTyhc,1986.0,,
12564,BTR-80,Armoured Personnel Carriers,destroyed,25.0,1.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/J4HX9YKP,1986.0,,
12565,BTR-80,Armoured Personnel Carriers,destroyed,7.0,7.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y9JDsvY1,1986.0,,
12566,BTR-80,Armoured Personnel Carriers,destroyed,29.0,1.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/RhgRtgqB,1986.0,,
12567,BTR-80,Armoured Personnel Carriers,destroyed,11.0,11.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/sX9Kjjr1,1986.0,,
12568,BTR-80,Armoured Personnel Carriers,destroyed,27.0,2.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/wMRrfJqv,1986.0,,
12569,BTR-80,Armoured Personnel Carriers,destroyed,5.0,3.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/BZph29xT,1986.0,,
12570,BTR-80,Armoured Personnel Carriers,destroyed,20.0,3.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/yYN8kmNZ,1986.0,,
12571,BTR-80,Armoured Personnel Carriers,destroyed,26.0,4.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/Z5NVdqnQ,1986.0,,
12572,BTR-80,Armoured Personnel Carriers,destroyed,7.0,5.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/BnFY3Hgx,1986.0,,
12573,BTR-80,Armoured Personnel Carriers,destroyed,7.0,5.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/jjQMwTB2,1986.0,,
12574,BTR-80,Armoured Personnel Carriers,destroyed,20.0,5.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/BbnCCZrt,1986.0,,
12575,BTR-80,Armoured Personnel Carriers,destroyed,22.0,5.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/28QmRbdZ,1986.0,,
12576,BTR-80,Armoured Personnel Carriers,destroyed,28.0,5.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/0Njw8X6T,1986.0,,
12577,BTR-80,Armoured Personnel Carriers,destroyed,29.0,5.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/sXZGWB4K,1986.0,,
12578,BTR-80,Armoured Personnel Carriers,destroyed,31.0,5.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/SK7QsYsR,1986.0,,
12579,BTR-80,Armoured Personnel Carriers,destroyed,6.0,6.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/wMZ58yf7,1986.0,,
12580,BTR-80,Armoured Personnel Carriers,destroyed,6.0,6.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/wxGQsZqg,1986.0,,
12581,BTR-80,Armoured Personnel Carriers,destroyed,15.0,3.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/C5H1CPWP,1986.0,,
12582,BTR-80,Armoured Personnel Carriers,destroyed,3.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/RhgfK6nn,1986.0,,
12583,BTR-80,Armoured Personnel Carriers,destroyed,4.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/26mjHsrJ,1986.0,,
12584,BTR-80,Armoured Personnel Carriers,destroyed,6.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/630WFMQQ,1986.0,,
12585,BTR-80,Armoured Personnel Carriers,destroyed,29.0,7.0,23.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/mgdpsxy6,1986.0,,
12586,BTR-80,Armoured Personnel Carriers,destroyed,13.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/Ss1TRJt0,1986.0,,
12587,BTR-80,Armoured Personnel Carriers,destroyed,23.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/FsZ2LBGL,1986.0,,
12588,BTR-80,Armoured Personnel Carriers,destroyed,27.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/wjGvZNfW,1986.0,,
12589,BTR-80,Armoured Personnel Carriers,destroyed,28.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/SxsRgdr2,1986.0,,
12590,BTR-80,Armoured Personnel Carriers,destroyed,12.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/mktnx0Cc,1986.0,,
12591,BTR-80,Armoured Personnel Carriers,destroyed,29.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/rw5bdB5h,1986.0,,
12592,BTR-80,Armoured Personnel Carriers,destroyed,2.0,9.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/nVKYTtm2,1986.0,,
12593,BTR-80,Armoured Personnel Carriers,destroyed,1.0,9.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/vmD3SSyB,1986.0,,
12594,BTR-80,Armoured Personnel Carriers,destroyed,27.0,9.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/qB393T8G,1986.0,,
12595,BTR-80,Armoured Personnel Carriers,destroyed,31.0,7.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/XNRQJ59n,1986.0,,
12596,BTR-80,Armoured Personnel Carriers,destroyed,25.0,9.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/CMBcS7Bv,1986.0,,
12597,BTR-80,Armoured Personnel Carriers,destroyed,10.0,9.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/NfJGD8hz,1986.0,,
12598,BTR-80,Armoured Personnel Carriers,destroyed,1.0,10.0,22.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/7PNtXmpL,1986.0,,
12599,BTR-80,Armoured Personnel Carriers,destroyed,4.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/VkPhF2tz,1986.0,,
12600,BTR-80,Armoured Personnel Carriers,destroyed,14.0,6.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/23NVz0fT,1986.0,,
12601,BTR-80,Armoured Personnel Carriers,destroyed,23.0,9.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/wBbZ9Chk,1986.0,,
12602,BTR-80,Armoured Personnel Carriers,destroyed,12.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/0QM3jVn1,1986.0,,
12603,BTR-80,Armoured Personnel Carriers,destroyed,11.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/YCMJRfrQ,1986.0,,
12604,BTR-80,Armoured Personnel Carriers,destroyed,5.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/FR0ZW2tN,1986.0,,
12605,BTR-80,Armoured Personnel Carriers,destroyed,24.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/W4B87sH5,1986.0,,
12606,BTR-80,Armoured Personnel Carriers,destroyed,16.0,8.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/2yhMRQzt,1986.0,,
12607,BTR-80,Armoured Personnel Carriers,destroyed,18.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/J4RXSF2d,1986.0,,
12608,BTR-80,Armoured Personnel Carriers,destroyed,28.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/y8Cqbxf1,1986.0,,
12609,BTR-80,Armoured Personnel Carriers,destroyed,28.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/MZ4J1dVj,1986.0,,
12610,BTR-80,Armoured Personnel Carriers,destroyed,12.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/bNW8PQLm,1986.0,,
12611,BTR-80,Armoured Personnel Carriers,destroyed,1.0,11.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/76hrSWsg,1986.0,,
12612,BTR-80,Armoured Personnel Carriers,destroyed,11.0,11.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/3r6YF3HW,1986.0,,
12613,BTR-80,Armoured Personnel Carriers,destroyed,17.0,10.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/gjwdbT3Y,1986.0,,
12614,BTR-80,Armoured Personnel Carriers,destroyed,12.0,11.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/6QyxqTCr,1986.0,,
12615,BTR-80,Armoured Personnel Carriers,destroyed,31.0,8.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/SsgprX0x,1986.0,,
12616,BTR-80,Armoured Personnel Carriers,destroyed,23.0,12.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/PJhh8ysK,1986.0,,
12617,BTR-80,Armoured Personnel Carriers,destroyed,23.0,11.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/sX5sX88v,1986.0,,
12618,BTR-80,Armoured Personnel Carriers,destroyed,30.0,9.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/Bb0FS7Qb,1986.0,,
12619,BTR-80,Armoured Personnel Carriers,destroyed,31.0,8.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/kgwcfsP5,1986.0,,
12620,BTR-80,Armoured Personnel Carriers,destroyed,31.0,12.0,24.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/ncDChhhY,1986.0,,
12621,BTR-80,Armoured Personnel Carriers,destroyed,4.0,1.0,25.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y2xsMYHT,1986.0,,
12622,BTR-80,Armoured Personnel Carriers,destroyed,13.0,1.0,25.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/m2c0ZYYF,1986.0,,
12623,BTR-80,Armoured Personnel Carriers,destroyed,25.0,1.0,25.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/VNKp20wx,1986.0,,
12624,BTR-80,Armoured Personnel Carriers,destroyed,25.0,1.0,25.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/XqCPZ25W,1986.0,,
12625,BTR-80,Armoured Personnel Carriers,destroyed,25.0,1.0,25.0,Soviet Union,USSR,Russia,RU,https://postimg.cc/XqCPZ25W,1986.0,,
